,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
161,0.5981235504150391,0.0884243608272474,0.004104471206665039,0.0007011745964386154,35.03,45.7,l2,newton-cg,"{'C': 35.03, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
162,0.40619802474975586,0.0583054551455044,0.002955198287963867,0.00039458313737371814,35.03,60.6,l2,liblinear,"{'C': 35.03, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
163,0.6085240840911865,0.10092836154475464,0.0042038440704345705,0.0006446747983772768,35.03,60.6,l2,newton-cg,"{'C': 35.03, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
164,0.41204018592834474,0.05985717307193109,0.004047584533691406,0.0005013850864724509,35.03,75.5,l2,liblinear,"{'C': 35.03, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
165,0.633103609085083,0.10094406982483575,0.003805398941040039,0.000816514833712374,35.03,75.5,l2,newton-cg,"{'C': 35.03, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
166,0.4084636211395264,0.06304454311327004,0.0033865928649902343,0.0009416285758063722,35.03,90.4,l2,liblinear,"{'C': 35.03, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
167,0.6113296031951905,0.09968129573987507,0.00479888916015625,0.0010080539061661851,35.03,90.4,l2,newton-cg,"{'C': 35.03, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
168,0.4110818386077881,0.06765289105084915,0.003439188003540039,0.00035037269517297913,35.03,105.3,l2,liblinear,"{'C': 35.03, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
169,0.6043602466583252,0.0981017451378545,0.004313755035400391,0.0005192047566392128,35.03,105.3,l2,newton-cg,"{'C': 35.03, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
170,0.424333381652832,0.09720551690820518,0.0034041404724121094,0.0008110697581971371,35.03,120.2,l2,liblinear,"{'C': 35.03, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
171,0.620649766921997,0.09207725059836705,0.004366731643676758,0.0008008496269420927,35.03,120.2,l2,newton-cg,"{'C': 35.03, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
172,0.43090171813964845,0.06719208406271097,0.0031522274017333984,0.0004981726081293321,35.03,135.1,l2,liblinear,"{'C': 35.03, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
173,0.6067701816558838,0.09916153889483496,0.0033870697021484374,0.0007153755341978605,35.03,135.1,l2,newton-cg,"{'C': 35.03, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
174,0.38865041732788086,0.05107160957301085,0.0035106658935546873,0.0005160346046150119,35.03,150.0,l2,liblinear,"{'C': 35.03, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939631593708429,0.6013297413848556,0.5913152750628317,0.6081920636181273,0.5966633276031246,0.5982927134079563,0.0059549182301249,141
175,0.6286018848419189,0.09960334959105123,0.004471921920776367,0.0008652996619830382,35.03,150.0,l2,newton-cg,"{'C': 35.03, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939695919433317,0.6013271683558601,0.59130118438548,0.6081882207061223,0.5966582037204512,0.5982888738222492,0.005956028660028396,152
176,0.04276022911071777,0.00466349861265246,0.004196262359619141,0.0007302866641361103,40.02,1.0,l2,liblinear,"{'C': 40.02, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863251227978088,0.588761781256513,0.6005177683441405,0.638146281726441,0.5517845202380556,0.5931070948725917,0.02777005042786162,228
177,0.02918896675109863,0.002095299280067145,0.004852914810180664,0.0011258593710688223,40.02,1.0,l2,newton-cg,"{'C': 40.02, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5863251227978088,0.5887604947420153,0.6005164873734721,0.638146281726441,0.5517819582967189,0.5931060689872912,0.02777078477594266,233
178,0.39847254753112793,0.07281900255982722,0.00377507209777832,0.0008385085150627225,40.02,15.9,l2,liblinear,"{'C': 40.02, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
179,0.6026381015777588,0.1059208813157898,0.0036300182342529296,0.0007039518494507419,40.02,15.9,l2,newton-cg,"{'C': 40.02, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013258818413625,0.591320398945505,0.6081510725567406,0.5965954361577028,0.5982750493179239,0.005940673771888899,161
180,0.4375321865081787,0.05716497410177447,0.0037355422973632812,0.0011614013253425854,40.02,30.8,l2,liblinear,"{'C': 40.02, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
181,0.6485291957855225,0.09136961648557886,0.0035771846771240233,0.000768911286203484,40.02,30.8,l2,newton-cg,"{'C': 40.02, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
182,0.42449774742126467,0.06806505289172707,0.003380584716796875,0.0006676634215046471,40.02,45.7,l2,liblinear,"{'C': 40.02, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
183,0.8803568363189698,0.2563823101153634,0.005768346786499024,0.0016807807231314282,40.02,45.7,l2,newton-cg,"{'C': 40.02, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
184,0.8797966480255127,0.13715174045005465,0.006486940383911133,0.003704751793248794,40.02,60.6,l2,liblinear,"{'C': 40.02, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
185,0.8282001495361329,0.14717507228752566,0.005742025375366211,0.0026705257846418194,40.02,60.6,l2,newton-cg,"{'C': 40.02, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
186,0.5295526504516601,0.06842844991337486,0.00445399284362793,0.0009501878380067974,40.02,75.5,l2,liblinear,"{'C': 40.02, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
187,0.8367794036865235,0.15070780898637479,0.0046387195587158205,0.001404859642414257,40.02,75.5,l2,newton-cg,"{'C': 40.02, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
188,0.48578720092773436,0.058416801734468345,0.004818344116210937,0.0015937770009287363,40.02,90.4,l2,liblinear,"{'C': 40.02, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
189,0.8191170215606689,0.10948819914397072,0.004169464111328125,0.0014490535822473875,40.02,90.4,l2,newton-cg,"{'C': 40.02, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
190,0.41252760887145995,0.07571269444227974,0.003923225402832031,0.0008195380609091194,40.02,105.3,l2,liblinear,"{'C': 40.02, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
191,0.6476648330688477,0.07352381765112456,0.0037087440490722657,0.0005707118033055311,40.02,105.3,l2,newton-cg,"{'C': 40.02, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
192,0.3923685073852539,0.05627493811373727,0.0038194656372070312,0.000490815484484314,40.02,120.2,l2,liblinear,"{'C': 40.02, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
193,0.6650436878204345,0.08422294738054201,0.0038643360137939455,0.0006265676983126194,40.02,120.2,l2,newton-cg,"{'C': 40.02, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
194,0.3990772247314453,0.06341382683894262,0.003106832504272461,0.0003570668907010407,40.02,135.1,l2,liblinear,"{'C': 40.02, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
195,0.7603320598602294,0.128753331572428,0.0037061691284179686,0.0008585876747296654,40.02,135.1,l2,newton-cg,"{'C': 40.02, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
196,0.6210250377655029,0.07430066080839355,0.008508014678955077,0.004138831069979423,40.02,150.0,l2,liblinear,"{'C': 40.02, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939721649723271,0.6013194492688738,0.5913050272974849,0.6081280150847105,0.5965928742163662,0.5982635061679524,0.005937581544207088,171
197,0.7881080150604248,0.09307563500661928,0.0038829803466796874,0.0008453081091429941,40.02,150.0,l2,newton-cg,"{'C': 40.02, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013245953268648,0.5912947795321383,0.6081446677033988,0.5965954361577028,0.5982683871616826,0.005944417393050618,162
198,0.04326596260070801,0.0009391755737156316,0.005195760726928711,0.0002809398768731313,45.010000000000005,1.0,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863251227978088,0.588761781256513,0.6005177683441405,0.638146281726441,0.5517845202380556,0.5931070948725917,0.02777005042786162,228
199,0.033183050155639646,0.0012309622067091255,0.004672002792358398,0.00042413750939381575,45.010000000000005,1.0,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5863251227978088,0.5887604947420153,0.6005164873734721,0.638146281726441,0.5517819582967189,0.5931060689872912,0.02777078477594266,233
200,0.42430920600891114,0.06616035569633487,0.0036356449127197266,0.0004803692889694035,45.010000000000005,15.9,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
201,0.7043869972229004,0.1271846715474054,0.004084253311157226,0.0010786327039090276,45.010000000000005,15.9,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939734514868248,0.6013220222978694,0.5913216799161733,0.6080588426686205,0.5965595689789895,0.5982471130696956,0.005912676504440535,209
202,0.49809441566467283,0.11333561473907844,0.004677629470825196,0.00109270246960721,45.010000000000005,30.8,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
203,1.1021254539489747,0.28795056291986953,0.006215715408325195,0.0015321838355265075,45.010000000000005,30.8,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
204,0.47764859199523924,0.059438895817131285,0.004369592666625977,0.0005663803358382688,45.010000000000005,45.7,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
205,1.2791318893432617,0.41313988417296565,0.004987764358520508,0.0008606108683575603,45.010000000000005,45.7,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
206,0.6554026126861572,0.04821545611082016,0.005196475982666015,0.001317551879717571,45.010000000000005,60.6,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
207,1.4319103717803956,0.624183962328025,0.0054738521575927734,0.0011552951349614556,45.010000000000005,60.6,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
208,0.6733603954315186,0.19484205076083883,0.008269691467285156,0.004535237268430707,45.010000000000005,75.5,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
209,1.5249663829803466,0.5017280776718813,0.005854558944702148,0.0013548742417927152,45.010000000000005,75.5,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
210,0.579593276977539,0.02112504028305931,0.005832958221435547,0.001934963328565365,45.010000000000005,90.4,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
211,1.7344755172729491,0.5497026247634439,0.006824874877929687,0.0018512518754056832,45.010000000000005,90.4,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
212,0.4700464725494385,0.04702021479377199,0.00396728515625,0.000649620726088409,45.010000000000005,105.3,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
213,0.753109073638916,0.08440565914189307,0.005390024185180664,0.0013722824708017468,45.010000000000005,105.3,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
214,0.5136302471160888,0.045217421864275124,0.0037106990814208983,0.00039293827864979753,45.010000000000005,120.2,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
215,0.7266705513000489,0.11615925670546416,0.003907489776611328,0.001221497465384692,45.010000000000005,120.2,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
216,0.43802318572998045,0.07250697986879627,0.003969240188598633,0.0010729796303057184,45.010000000000005,135.1,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
217,0.7810232162475585,0.13427297033481267,0.0036588191986083986,0.0010687242989563667,45.010000000000005,135.1,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
218,0.6280698299407959,0.08761013270297076,0.007432174682617187,0.0038082935418583303,45.010000000000005,150.0,l2,liblinear,"{'C': 45.010000000000005, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939837436028067,0.6013207357833716,0.5912986224441432,0.6081190482900323,0.5965518831549795,0.5982548066550668,0.0059368950011366665,181
219,0.9474448680877685,0.18842404019480932,0.007179450988769531,0.004052538540060831,45.010000000000005,150.0,l2,newton-cg,"{'C': 45.010000000000005, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939824570883089,0.6013220222978694,0.59129349856147,0.6081088005246855,0.5965595689789895,0.5982532694902647,0.005934570028915376,191
220,0.057642793655395506,0.01309022753385322,0.009232282638549805,0.003035598125831899,50.0,1.0,l2,liblinear,"{'C': 50.0, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5863251227978088,0.5887604947420153,0.6005177683441405,0.638146281726441,0.5517819582967189,0.5931063251814248,0.027770853144001677,231
221,0.04200201034545899,0.007488456023125755,0.0063479900360107425,0.0016902701238768092,50.0,1.0,l2,newton-cg,"{'C': 50.0, 'max_iter': 1.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5863251227978088,0.5887604947420153,0.6005164873734721,0.638146281726441,0.5517819582967189,0.5931060689872912,0.02777078477594266,233
222,0.5137705326080322,0.05084263899865428,0.004763221740722657,0.0015047504847647052,50.0,15.9,l2,liblinear,"{'C': 50.0, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
223,0.982440185546875,0.08626531603106821,0.006235694885253907,0.002266964544874882,50.0,15.9,l2,newton-cg,"{'C': 50.0, 'max_iter': 15.9, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5939927492042908,0.6013207357833715,0.5912947795321383,0.6080895859646606,0.5965313876242861,0.5982458476217494,0.005927894880783296,210
224,0.48334379196166993,0.11141709726247098,0.004394340515136719,0.0024101918588963433,50.0,30.8,l2,liblinear,"{'C': 50.0, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
225,0.8036852836608886,0.09707309447106861,0.005223655700683593,0.0017475828829881404,50.0,30.8,l2,newton-cg,"{'C': 50.0, 'max_iter': 30.8, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
226,0.4447922706604004,0.058630111895536755,0.003492593765258789,0.0007852296411505438,50.0,45.7,l2,liblinear,"{'C': 50.0, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
227,0.6956695556640625,0.13042152572525972,0.004044389724731446,0.0010556335833717036,50.0,45.7,l2,newton-cg,"{'C': 50.0, 'max_iter': 45.7, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
228,0.46517362594604494,0.036381199156717225,0.0029281139373779296,0.0006573730329073334,50.0,60.6,l2,liblinear,"{'C': 50.0, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
229,0.6246294021606446,0.07882485540177327,0.004033613204956055,0.0007980120423858646,50.0,60.6,l2,newton-cg,"{'C': 50.0, 'max_iter': 60.6, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
230,0.45097718238830564,0.09945015148410564,0.0038860321044921877,0.0006061018652473041,50.0,75.5,l2,liblinear,"{'C': 50.0, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
231,0.80045166015625,0.14969859357605536,0.0036827564239501954,0.000848953015739509,50.0,75.5,l2,newton-cg,"{'C': 50.0, 'max_iter': 75.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
232,0.43831944465637207,0.0723842505434884,0.0036019802093505858,0.0003530332871919623,50.0,90.4,l2,liblinear,"{'C': 50.0, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
233,0.840791654586792,0.1921996881111988,0.005457830429077148,0.00203628186520012,50.0,90.4,l2,newton-cg,"{'C': 50.0, 'max_iter': 90.4, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
234,0.5122287273406982,0.027426458605930508,0.00492706298828125,0.0017915459328535907,50.0,105.3,l2,liblinear,"{'C': 50.0, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
235,0.6507919788360595,0.09671419094300229,0.004177999496459961,0.000979917802214564,50.0,105.3,l2,newton-cg,"{'C': 50.0, 'max_iter': 105.3, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
236,0.3855477809906006,0.05643183237212804,0.003488779067993164,0.0004844310233086511,50.0,120.2,l2,liblinear,"{'C': 50.0, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
237,0.6149282932281495,0.08010695678186013,0.0034316062927246095,0.00021934412873097738,50.0,120.2,l2,newton-cg,"{'C': 50.0, 'max_iter': 120.2, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
238,0.3880762100219727,0.05118770528271685,0.00348358154296875,0.0003728480697139023,50.0,135.1,l2,liblinear,"{'C': 50.0, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
239,0.658252763748169,0.09986952280738307,0.004265642166137696,0.0008865466497783777,50.0,135.1,l2,newton-cg,"{'C': 50.0, 'max_iter': 135.1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
240,0.3971279144287109,0.07320565992995418,0.0033324718475341796,0.0005786480429801371,50.0,150.0,l2,liblinear,"{'C': 50.0, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.5939734514868248,0.6013194492688738,0.5912986224441432,0.608083181111319,0.5965237018002761,0.5982396812222873,0.005927951750483524,211
241,0.588628625869751,0.14842850238117475,0.003855180740356445,0.000983578796860758,50.0,150.0,l2,newton-cg,"{'C': 50.0, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5940069008637658,0.6013207357833715,0.5912973414734749,0.6080895859646606,0.5965365115069596,0.5982502151184464,0.005924968584861842,200
