,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__estimator__C,param_clf__estimator__solver,param_normalize,param_reduce_dim,param_reduce_dim__n_components,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
107,22.646791696548462,2.147540535642055,1.3480936686197917,0.2366989806363488,"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",mle,10,100,"{'clf': RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 'mle'}",0.5748975976607833,0.5646316571603596,0.5568309496515936,0.5654534014909122,0.007398530952406959,78
108,1.4308391412099202,0.1816545067881832,0.7842439015706381,0.22211126184840338,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",50,2,10,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 10, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 50}",0.5167696161224299,0.5676413585433352,0.5405196782376526,0.5416435509678058,0.02078350085476331,145
109,1.6549269358317058,0.2413721368793098,0.7965507507324219,0.08718777552413638,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",60,2,10,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 10, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 60}",0.5267082970948166,0.5442847966050561,0.5424306224829346,0.5378079053942691,0.00788502668436587,152
110,1.6709086894989014,0.07510246162470217,0.8790072600046793,0.10060133457887284,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",69,2,10,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 10, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 69}",0.5412542435386424,0.5752596204334124,0.5368894198904552,0.55113442795417,0.017151901847711884,124
111,2.509347756703695,0.3089140969149482,0.9288564523061117,0.14215871279478454,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",mle,2,10,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 10, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 'mle'}",0.5266104289521916,0.5702012143810127,0.5362910995850265,0.5443675809727436,0.018689770950620483,142
112,2.6326707204182944,0.06961071115853854,0.9109055995941162,0.11326816124192529,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",50,2,25,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 50}",0.5447127701024121,0.576644866055104,0.5766785117754116,0.5660120493109759,0.015060871026424552,75
113,2.149598757425944,0.21297554293414467,0.8437538146972656,0.17582229153102133,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",60,2,25,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 60}",0.5600988153233277,0.5580029568499788,0.568778148242999,0.5622933068054351,0.004664620887620322,86
114,1.9105883439381917,0.1311593584653194,0.6432964007059733,0.1186920220125216,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",69,2,25,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 69}",0.5521880397774112,0.5674291787616952,0.5646830137530425,0.5614334107640496,0.006632898766709235,88
115,2.258002758026123,0.20673593767775036,0.8135068416595459,0.12021279761467736,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",mle,2,25,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 25, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 'mle'}",0.5486190827308358,0.5817451113190526,0.5586463423253409,0.5630035121250764,0.013870163157046478,82
116,3.110418160756429,0.2973157683432651,1.2746236324310303,0.28745577977682213,"RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42)",,,StandardScaler(),"PCA(iterated_power=2, random_state=42)",50,2,50,"{'clf': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'clf__max_depth': 2, 'clf__n_estimators': 50, 'normalize': StandardScaler(), 'reduce_dim': PCA(iterated_power=2, random_state=42), 'reduce_dim__n_components': 50}",0.5726763361814253,0.5777530743294407,0.5787121688757166,0.5763805264621943,0.0026483623637109633,68
