,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split50_test_score,split51_test_score,split52_test_score,split53_test_score,split54_test_score,split55_test_score,split56_test_score,split57_test_score,split58_test_score,split59_test_score,split60_test_score,split61_test_score,split62_test_score,split63_test_score,split64_test_score,split65_test_score,split66_test_score,split67_test_score,split68_test_score,split69_test_score,split70_test_score,split71_test_score,split72_test_score,split73_test_score,split74_test_score,split75_test_score,split76_test_score,split77_test_score,split78_test_score,split79_test_score,split80_test_score,split81_test_score,split82_test_score,split83_test_score,split84_test_score,split85_test_score,split86_test_score,split87_test_score,split88_test_score,split89_test_score,split90_test_score,split91_test_score,split92_test_score,split93_test_score,split94_test_score,split95_test_score,split96_test_score,split97_test_score,split98_test_score,split99_test_score,mean_test_score,std_test_score,rank_test_score
10,0.0018195176124572753,0.0007355990197972283,0.0004934978485107422,5.948950403859209e-05,0.01,0.5,"{'alpha': 0.01, 'l1_ratio': 0.5}",1.965845776099057,2.3281395288982654,1.6999114198067646,1.9301117593849635,1.8717153877968304,1.8763844296392167,2.1533945882170533,2.121684734861704,1.728620620055174,1.8269305223837364,1.8639512482212073,2.0846175640544167,1.9881228254596537,1.932151157557076,1.8711845297383223,2.221320617243213,1.8603639524137903,1.7823609892988803,1.8988823975604865,2.061418312717666,1.8831470091419993,1.7588406865288337,2.020511900308181,2.152989992387469,1.8509649372045982,1.9127906644873958,1.9704526494989791,2.1784396902145056,1.9709613428940393,1.8572540013179248,2.1512619554635033,1.7673121781471866,1.844320640003661,1.848542699802984,1.9246252548197451,2.146338976871223,2.1544273109257936,1.9778348817662639,1.8222838065080316,1.9182948482021787,1.7675991716603197,1.931524627138351,2.0842531561629363,1.9870567718677228,2.131725937345067,1.8615950252141522,2.039852917307325,1.7652128049841869,2.0960471913421745,1.887092309113528,2.1812089381146205,1.8319241640964843,1.9250250783202094,2.015363475184695,1.7101468135870437,2.047921686129357,1.7088553096450205,2.172260468163006,2.0908361828574877,1.8778569462226546,1.8279015768008606,1.9291820772456065,1.8251079733582467,2.028794505639795,2.3520642885003262,1.8856370623869025,1.920506867871385,2.0592494922844553,1.8745427571379814,1.8405398312895394,2.1724134737287417,1.929191841820527,1.8032984828120038,2.1372776156522146,1.902562513047836,1.8481191706468516,1.878683502544197,1.8519737997563113,1.8212436776235668,2.2176544021770725,1.604143689405965,1.7261061374473843,1.775966144047661,2.2862890707825043,1.844732464992886,1.9836316003297936,1.99415139601087,1.989711035264884,2.3066467249621003,1.9437212785070221,2.142733210255237,1.9438755329734432,1.691675464785156,1.9801372544222127,1.854635978199084,1.9448119137401987,2.088892064605458,2.070313215555572,1.952299295784861,1.9011620200117716,1.9542364716676681,0.15358020513370418,63
11,0.0017787456512451173,0.00012120887293095183,0.0004837298393249512,2.0818873467944196e-05,0.01,0.7,"{'alpha': 0.01, 'l1_ratio': 0.7}",1.9681810687266044,2.325589677498184,1.7038074492354336,1.9285547515248145,1.8734963750152693,1.8806563720819742,2.154573422074631,2.1210848132084563,1.7283251764895338,1.8247888312714657,1.8655187442019994,2.085384394284706,1.9867887699218416,1.9357543873115293,1.869448385700959,2.2221858236810244,1.8605090810598954,1.7816994442292402,1.8989871598183636,2.063063277940484,1.8835102861136748,1.7591637913205542,2.021086814965737,2.153446567103921,1.8495235157872083,1.9126652037408678,1.9718591603433528,2.1822473261935253,1.9706640808881,1.85695824096014,2.152585924932698,1.7700549289583487,1.8437088438008415,1.8482341679453957,1.923928020400084,2.145744748313547,2.1557187044214485,1.9812166713408943,1.8217921478788086,1.920835769284182,1.7673731444998457,1.931990914734721,2.08751639665013,1.9847277004586865,2.132555886872774,1.8629057076704412,2.039858336869362,1.7646301205434758,2.097147261697672,1.8892297705797036,2.1793802289586988,1.8341978699249144,1.926173254722904,2.016424247661913,1.7116913097512187,2.0461834290212293,1.7096884639518453,2.1747136262623683,2.0907470031106743,1.878336668832275,1.829784234735336,1.9311246038409344,1.8270278944868519,2.03082866984459,2.349660628840186,1.8878416835713536,1.9194816842039593,2.0595750479446546,1.8746476936359393,1.8398373813192304,2.1754742899966324,1.9291280714873842,1.8034317203088093,2.13468119758338,1.9041194429981263,1.848244137352112,1.8802934680814294,1.8577729153727933,1.82016930191237,2.2170178596932537,1.6026426455249958,1.725544415275043,1.7816133515148596,2.286602300286227,1.8438001534334336,1.984335575473131,1.995737500530819,1.9897701988313636,2.3077140391355635,1.9444099556982317,2.142321796521155,1.9439540979831977,1.690606480864449,1.9791999668260696,1.8561317396862227,1.9453892734104843,2.092331065540402,2.0694104639786186,1.9559576548695108,1.902734453557918,1.954891627188956,0.15345646307743024,61
12,0.00197098970413208,0.000489544746264171,0.0005044150352478028,5.42083327349659e-05,0.01,0.9,"{'alpha': 0.01, 'l1_ratio': 0.9}",1.9711785135143918,2.3224273943641234,1.7092064779541518,1.9272410829485869,1.8762106109049568,1.8851502395351363,2.156067556264116,2.1204775584156597,1.7280953135024706,1.822038363020852,1.8670365976041898,2.0867061524293424,1.9857465569784063,1.9396973859078326,1.8681117388732396,2.2234729812905623,1.8601816361787762,1.7811317462960945,1.8990274462831775,2.0656968037690846,1.884355100184342,1.7593151172210284,2.0213408451075163,2.153617343937906,1.8480577591035119,1.91287640662803,1.9745920695335089,2.186405998749897,1.9706192140718142,1.8579200440534798,2.1541573077902734,1.773416429761882,1.8432489723511354,1.8484661188529135,1.9228085153482903,2.145555979772738,2.1572924094547643,1.9860021659040041,1.8214415779532258,1.92406001691523,1.7664639426865034,1.932661172249693,2.0916502523230323,1.982533271947487,2.1341124592340392,1.8646242250384328,2.0402053755738314,1.7649364239125958,2.0985645791060206,1.8915742328335314,2.1778346741324883,1.8379025399443365,1.9282762246276737,2.017554763373045,1.7140887784643082,2.045002853135883,1.7107267142323779,2.177768990301851,2.090587654149472,1.878645423480836,1.8319553592524254,1.9338311775210761,1.829404511910408,2.0332573255365625,2.3472544090162923,1.8905668838580814,1.9189891760528426,2.0605044842818514,1.874905025753715,1.8396399097175435,2.1788188203139947,1.929208073626097,1.8052309339191681,2.132824210459513,1.9061106197298536,1.8485706086065383,1.8819712260177504,1.8643788599601196,1.8186270049147428,2.2165197077519236,1.6018188345311912,1.7244313978021126,1.7882686355349484,2.286829034776331,1.843352102278263,1.9854577114313805,1.9981097282014497,1.9896238156971748,2.309545542401972,1.9454318707879412,2.141903946680437,1.9443145753699813,1.6897396892941128,1.97756454898032,1.858402829016591,1.9462450848826283,2.0966110727650604,2.068162867347776,1.9607083796647546,1.9047199517199045,1.9558997604684294,0.15330619338205292,60
13,0.0022245049476623535,0.0021589463102125164,0.0005081343650817871,6.541295911911086e-05,0.01,0.95,"{'alpha': 0.01, 'l1_ratio': 0.95}",1.9716827314494036,2.321485098332776,1.7103998521524326,1.926856655374504,1.8765978963509038,1.8858141649810884,2.156264373269761,2.1202467358420387,1.7277068465772105,1.8219139398485251,1.8671112799972605,2.0866806778744977,1.9854771542392256,1.940214063049666,1.867572953169929,2.223639751419565,1.8597420222306564,1.7806535108193757,1.8989190645016156,2.0661061674405654,1.884536022354575,1.7592381433087154,2.021029079547716,2.153673324064231,1.8477105532288662,1.9125725842726597,1.9750917703423612,2.187191686990851,1.9705319273689532,1.8581400623500954,2.1543753303204993,1.7741470927150496,1.842925879085813,1.8484137023444012,1.922459306085771,2.145435370054324,2.157343707379003,1.9873064315981248,1.8212293613869033,1.9244616582742526,1.7659916413935006,1.932443644450708,2.0923826683977484,1.9817917144804458,2.13429274582312,1.8647336469044764,2.0402790931410406,1.7650011024279226,2.098792382805213,1.8918436019935767,2.1770252919875297,1.8384803318518406,1.9282512560512513,2.0173847450703613,1.7146459657477395,2.0450546274800523,1.710980028344152,2.1781908396930434,2.090637312424525,1.8784147536556879,1.8321168055833903,1.9340905602524803,1.8297588504842999,2.033427651320348,2.3462182532576046,1.8909761932420992,1.9186177570364862,2.06059314902105,1.8749375296930397,1.839516971571761,2.1793269063757355,1.928998879940894,1.8055640249894997,2.1321522661503622,1.9063306942250988,1.8486270531122762,1.8821864509481379,1.8657663398680562,1.8182364344940818,2.2161710730740527,1.6019825359280022,1.723637134706578,1.7895024533330524,2.2865690907831606,1.8430673292999438,1.9854152196928812,1.9981719532566564,1.989462494584716,2.3097659876531997,1.945522116823454,2.1417829299823508,1.9442956704733803,1.6893072025997813,1.9766258349065535,1.8587085444018718,1.9462219477278038,2.097393743429044,2.0676769981107084,1.9616113360766698,1.9050050638957539,1.955948547584244,0.15324587142961274,59
14,0.001720583438873291,0.00020575567682766646,0.0004946255683898926,3.15583875061745e-05,0.01,0.98,"{'alpha': 0.01, 'l1_ratio': 0.98}",1.971976585157937,2.3210978368270254,1.7111513268605163,1.9265355389565884,1.876812183436827,1.886256538228828,2.1563508920898435,2.1202826816932188,1.7268494223854316,1.8221415392280649,1.867317165404004,2.0866562590790405,1.9855521313314952,1.9405541306469345,1.8675118101148893,2.2237197652383407,1.8589221304483943,1.7803045520128387,1.8989260377125954,2.066413448005775,1.8847536287442668,1.7592319094451867,2.0209949900591386,2.1537488166481173,1.8476989846406355,1.9123121238090255,1.975531749382071,2.1877102408574065,1.9705454173385042,1.8582563365860798,2.154464916579853,1.7746874625936564,1.8430910290271727,1.8484869195880185,1.9223158091979407,2.145335675766788,2.157329340821371,1.9881664992642216,1.8210833829160542,1.9247084943163777,1.7660041274125045,1.9325761923662927,2.0928930958333405,1.9814938237338833,2.1343789340862447,1.8648273642485147,2.040274062680162,1.7649946302707615,2.0989275307801822,1.8919755031057524,2.176497910954022,1.8388669876770256,1.9282142715827977,2.0174591952874303,1.715005841808653,2.0454101251662298,1.7110283000055786,2.1784444522465924,2.090964806358554,1.8783110960867655,1.8322706087399807,1.9342568631002015,1.829960394361528,2.0335368696704803,2.345756248996327,1.8911326389894385,1.918300784880493,2.0606199627489805,1.875017618912365,1.8395224564007606,2.179676454769968,1.9288162226670102,1.8057819088769897,2.1317188987136455,1.9064675437070489,1.8486558519802019,1.8822677417056093,1.8666715463631962,1.818401200796042,2.215929577186908,1.602040653169782,1.7234489766263121,1.7903153028271446,2.286630429364342,1.8430485154768215,1.9853838576807035,1.998354239788634,1.9894858171027583,2.309892449701723,1.9455736424495216,2.1418023712056464,1.9444957884790162,1.6889463664621291,1.9767083731600292,1.8588725223314346,1.9462251311849559,2.097858490131537,2.067595893003784,1.9622188440227004,1.9052184463451796,1.9560321145821304,0.15322460355580778,58
15,0.0018458008766174317,0.0008944908557483513,0.000513308048248291,7.315641256216393e-05,0.01,0.99,"{'alpha': 0.01, 'l1_ratio': 0.99}",1.972081040390921,2.32098392327061,1.711418843490571,1.926423795391194,1.8768883484190908,1.8864123525513588,2.1563815078759814,2.1202953663929742,1.7265662286670944,1.8222223840031169,1.8673879785752159,2.0866541795037254,1.985578381999721,1.940673137613176,1.8675310275663786,2.223747868213832,1.8588321544817301,1.7803142571787822,1.898928560973561,2.066522559536396,1.8848296759215046,1.759229772024666,2.0210003414593363,2.153775155215947,1.8477257509930205,1.912222560170882,1.9756877916536688,2.1878920073156194,1.9705502598771132,1.8582968591528894,2.1544957058353313,1.774878095840057,1.8431499106447262,1.8485124937018071,1.9223494330473156,2.145303441579187,2.1573566207659316,1.9884677485638607,1.8210305155548958,1.9247961213673273,1.7660738977999924,1.9326509383525867,2.0930768881240516,1.9813905219374304,2.134409615819077,1.8648607677631837,2.040272299484532,1.7649924072496355,2.098974886560921,1.8920219753004763,2.1763181884573495,1.839004119290032,1.9281996543687328,2.0174849131504984,1.7151318198112515,2.0455322104675044,1.711040760864456,2.178534089564819,2.0910771773794177,1.8782725569802516,1.8323329310252034,1.9343157285063115,1.8300318935585111,2.0335754232116665,2.3457985141613933,1.891183484227432,1.9181896683133863,2.0606294082527596,1.8750452154561155,1.8395243981297553,2.1797979673693457,1.9287542476646873,1.8058579081158994,2.131568976943927,1.9065161027480944,1.8486657644605897,1.88229597461173,1.8669924985377915,1.818498420130627,2.215927998624235,1.6020607216904663,1.7234932624676629,1.7906031716103383,2.2866652522072743,1.8430463844053062,1.985370555674834,1.9984189511861297,1.9894939726849346,2.3099372000277665,1.9455918376555057,2.1418092158893316,1.9445668530388747,1.6888210892220896,1.976843277989187,1.8589306365613831,1.9462262671836925,2.098022993838114,2.0675674378123254,1.9624338314368353,1.905293739804098,1.9560741302194233,0.15321883294602123,57
16,0.001654508113861084,0.00012209927550114208,0.000488884449005127,5.290573762442751e-05,0.1,0.1,"{'alpha': 0.1, 'l1_ratio': 0.1}",1.9847948751801205,2.3144611389274474,1.7315283433374722,1.9328987794871444,1.8929199506538583,1.9092052502856527,2.1710451367537296,2.1182332683972533,1.7324786810737725,1.8084733578811985,1.8758919223832287,2.0971082783469592,1.989944287724525,1.9628909425012868,1.8652227649931603,2.2293424752994713,1.8651521832963165,1.778977508156094,1.909893544138878,2.076277447513961,1.8873426343450155,1.7678966836053014,2.03176091051523,2.1579424016921402,1.8451295928593454,1.9197441226442158,1.9826873504228233,2.2048791258903266,1.9801684390045287,1.8604583499142915,2.1681864050471584,1.7839815154625684,1.8378846045502892,1.8537231081989678,1.924514372705483,2.1451646589830387,2.172621637209974,1.9756696157994784,1.827726604282234,1.9441078670220473,1.7604354809127234,1.9452349840016379,2.1023958952822293,1.9773535005493281,2.145645857316993,1.8786950220115974,2.0476062392567043,1.7724193135449315,2.103042018637571,1.9094691969409574,2.182271268733789,1.8599719353685846,1.9465854986151265,2.0323865303624458,1.7143386875552504,2.014301125889163,1.7187547674067354,2.1966837787951343,2.0698969808393994,1.8913619911695574,1.8514610106511855,1.952368108058477,1.847829658869921,2.0492237007248133,2.323617957922766,1.905542115876008,1.9264337511529848,2.067056441821884,1.8738337493239963,1.8404542056511484,2.198507750216444,1.9365504250311707,1.8054129961745675,2.123001214793725,1.9191099960963003,1.8500689839313225,1.8993206112570984,1.8902218635116235,1.7964889611917194,2.221502455408683,1.6045114958355335,1.7133146590286574,1.8161265269952345,2.2842458454411725,1.8504119704186284,1.9984993975306014,2.0152886661848615,1.9961386628773643,2.3187671759401725,1.952671472685326,2.141918616906465,1.9505271290792425,1.697870160938265,1.963618897913176,1.8699744543700312,1.9566797319559952,2.1160549294520252,2.065130669393308,1.9716277255230994,1.9125553493107121,1.9626111970512157,0.15260422920496794,48
17,0.0024659371376037596,0.002617885527006537,0.0005330061912536621,0.00010964775372756729,0.1,0.3,"{'alpha': 0.1, 'l1_ratio': 0.3}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0056572803903254,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.3113273222210453,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.9640796950808939,0.1521271311390483,2
18,0.0020067334175109864,0.0010421669567802214,0.0005456805229187012,0.00015739001784445764,0.1,0.5,"{'alpha': 0.1, 'l1_ratio': 0.5}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0053296669044114,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.310864233194385,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.964071788055768,0.15211567514569352,3
19,0.001717824935913086,0.0002861974233787121,0.00049896240234375,3.4641111937719526e-05,0.1,0.7,"{'alpha': 0.1, 'l1_ratio': 0.7}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0053296669044114,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.310864233194385,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.964071788055768,0.15211567514569352,3
20,0.0017702794075012207,0.0006730601284019575,0.0005062174797058106,8.187524406127255e-05,0.1,0.9,"{'alpha': 0.1, 'l1_ratio': 0.9}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0053296669044114,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.310864233194385,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.964071788055768,0.15211567514569352,3
21,0.001623513698577881,7.825637609658598e-05,0.0004967713356018067,9.525733729280224e-05,0.1,0.95,"{'alpha': 0.1, 'l1_ratio': 0.95}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0053296669044114,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.310864233194385,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.964071788055768,0.15211567514569352,3
22,0.0017441654205322267,0.0007154600116536256,0.000498957633972168,8.374061918139842e-05,0.1,0.98,"{'alpha': 0.1, 'l1_ratio': 0.98}",1.9874658195333845,2.310453102289114,1.7354197729428618,1.9324403816746483,1.89665967835501,1.9146320625190052,2.174755116840548,2.118635085061946,1.7346914018382347,1.8079619208404965,1.879853273360416,2.097676921271223,1.9887593521005356,1.9676470605186738,1.8640684378594592,2.2309840456857803,1.8672532190428646,1.7785923696178878,1.9127425888586511,2.077296282902539,1.8861156575492397,1.7715757350490184,2.035189029791771,2.1609592408599205,1.8457415179020638,1.9189013187297765,1.9828967228848626,2.2088917159682295,1.982762545090042,1.8609779122679264,2.171940255432238,1.7839156236648155,1.8400072988831386,1.8536513637969427,1.9273528138103784,2.1421942698764087,2.1763799015653693,1.9719319701794735,1.8306898236643243,1.9487244583240027,1.7624811072051692,1.9472953681473522,2.1024703045497315,1.9758106697705458,2.1485961990708855,1.8821110632876068,2.050478542681982,1.7757878917591006,2.1041302361353695,1.9141033041748432,2.179303606980787,1.8643540268072927,1.9510981630696302,2.0368592100372713,1.7119176982667126,2.0053296669044114,1.7231862434439513,2.200669688463423,2.0648667250635206,1.8956437097967405,1.855781151312921,1.957048766553886,1.851875652468753,2.053517622128201,2.310864233194385,1.9099718243884918,1.928204594475123,2.0692801721868634,1.8742806945172095,1.8417149683631062,2.2024573673037193,1.9354972660845415,1.804580791198106,2.116940356286493,1.9222185393910147,1.8511344965770555,1.9041833021805008,1.8953676102414863,1.7941060933067685,2.2229998124721684,1.603558847982055,1.7101119254182,1.82139593230884,2.283118660919317,1.8526555468173516,2.002637425493187,2.019120239462324,1.9992964629223904,2.3203691828647366,1.9541150560261789,2.1428554686844006,1.9515086547934455,1.698891767837319,1.9638637103335124,1.872402480103857,1.9599872303520773,2.1199393835452853,2.0664500876327065,1.9734303717196011,1.9141645617096983,1.964071788055768,0.15211567514569352,3
