,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
895,0.033344578742980954,0.00434261470086949,0.0015592336654663085,0.0001976982168740083,94.7947947947948,{'alpha': 94.7947947947948},-1.4525814681912532,-1.5258806696919849,-1.6135953892623565,-1.5984775375393618,-1.1560688472544804,-1.8383938731198433,-1.6947273642136014,-1.5514096770307837,-1.6562374506483108,-1.5999453336649254,-1.5687317610616902,0.16912701660705953,896
896,0.03243212699890137,0.002742382779970662,0.0018278598785400391,0.00044522657502143754,94.84484484484486,{'alpha': 94.84484484484486},-1.4525787767031098,-1.5258960072210186,-1.6135944979675216,-1.598476604799635,-1.156065287849404,-1.8383931485642266,-1.6947299102619988,-1.5514134050182653,-1.656235495946768,-1.5999541432088067,-1.5687337277540756,0.16912773879009008,897
897,0.03080899715423584,0.001227310985974919,0.002077651023864746,0.0006397606802641256,94.89489489489489,{'alpha': 94.89489489489489},-1.4525760885603365,-1.5259113392585288,-1.6135936061510832,-1.5984756752452327,-1.1560617302771548,-1.8383924205911768,-1.6947324615526589,-1.5514171345410435,-1.6562335427948314,-1.5999629534473025,-1.568735695241935,0.16912846058670908,898
898,0.03281118869781494,0.0031903061101408027,0.0020455837249755858,0.0006635270510580313,94.94494494494495,{'alpha': 94.94494494494495},-1.4525734037603992,-1.52592666580881,-1.61359271381275,-1.5984747488712665,-1.1560581745360314,-1.8383916892046062,-1.6947350180816052,-1.5514208655984318,-1.656231591191359,-1.5999717643779185,-1.568737663524318,0.16912918199737256,899
899,0.03231964111328125,0.0016740547015621947,0.0019228458404541016,0.0007638383651063444,94.994994994995,{'alpha': 94.994994994995},-1.4525707223007664,-1.5259419868761543,-1.6135918209522324,-1.598473825672858,-1.1560546206243367,-1.8383909544084198,-1.69473757984487,-1.5514245981897494,-1.6562296411352107,-1.599980575998166,-1.5687396326002763,0.16912990302253547,900
900,0.05231795310974121,0.02213741056442743,0.003203010559082031,0.0014174977797924112,95.04504504504504,{'alpha': 95.04504504504504},-1.4525680441789102,-1.525957302464846,-1.613590927569244,-1.598472905645136,-1.1560510685403733,-1.8383902162065164,-1.6947401468384853,-1.5514283323143105,-1.656227692625246,-1.599989388305561,-1.568741602468863,0.16913062366265227,901
901,0.039391183853149415,0.019823267689705906,0.0023029565811157225,0.0010516011544603884,95.0950950950951,{'alpha': 95.0950950950951},-1.4525653693923044,-1.5259726125791673,-1.6135900336634963,-1.5984719887832415,-1.1560475182824483,-1.8383894746027891,-1.69474271905849,-1.5514320679714342,-1.6562257456603278,-1.5999982012976244,-1.5687435731291324,0.1691313439181767,902
902,0.04626593589782715,0.022039637315121596,0.0021907329559326173,0.001340646475670722,95.14514514514515,{'alpha': 95.14514514514515},-1.4525626979384265,-1.5259879172233914,-1.613589139234706,-1.598471075082323,-1.1560439698488725,-1.8383887296011243,-1.6947452965009255,-1.5514358051604347,-1.6562238002393184,-1.6000070149718848,-1.5687455445801408,0.16913206378956136,903
903,0.03301658630371094,0.002637413696694612,0.0017261028289794922,0.0007717128782299696,95.1951951951952,{'alpha': 95.1951951951952},-1.4525600298147556,-1.5260032164017892,-1.6135882442825886,-1.5984701645375388,-1.1560404232379553,-1.8383879812054034,-1.6947478791618373,-1.5514395438806317,-1.656221856361081,-1.6000158293258733,-1.5687475168209453,0.16913278327725917,904
904,0.045551419258117676,0.023245957377110316,0.002010822296142578,0.0006688751036805673,95.24524524524526,{'alpha': 95.24524524524526},-1.452557365018773,-1.5260185101186254,-1.6135873488068642,-1.5984692571440562,-1.1560368784480126,-1.8383872294194994,-1.694750467037275,-1.551443284131341,-1.6562199140244829,-1.6000246443571278,-1.5687494898506056,0.16913350238172137,905
